"totmou","totrev","creditcd","eqpdays","Customer_ID"
3056,747.95,"Y",508,1048945
18644,1282.78,"N",131,1064445
5227,1340.18,"Y",165,1058018
4719,1093.33,"Y",575,1029517
4042,594.33,"Y",206,1021062
10894,1024.51,"Y",332,1036149
29,545.56,"Y",986,1007908
1562,279.92,"N",213,1096403
8948,1109.12,"Y",93,1071238
3262,852.1,"N",478,1062017
17386,1956.61,"Y",103,1075783
33119,2023.26,"N",-5,1040523
3537,495.49,"N",30,1055422
27398,4032.89,"Y",239,1006240
4845,998.98,"N",426,1046225
5765,951.27,"N",451,1007421
13759,1358.04,"N",523,1042601
6659,939.49,"N",718,1016693
7324.03,2173.01,"Y",1538,1000931
1054,358.1,"N",554,1039463
4819,264.94,"N",190,1085702
2084,528.43,"N",220,1089539
7285,647.41,"Y",403,1056193
3414,602.69,"Y",301,1062490
7566,1053.55,"N",559,1033400
1005,777.47,"N",768,1017605
9326,1786.63,"N",306,1062384
7553,748.48,"Y",721,1021647
10302,1908.62,"Y",853,1013004
874,289.09,"Y",204,1082023
14020,1766.04,"Y",495,1045459
5267,771.09,"Y",378,1080140
6856,1230.49,"N",451,1066585
9146,1504.26,"N",330,1068578
4106,464.42,"Y",291,1093040
7419,1047.1,"",340,1074482
4467,805.02,"N",445,1044226
9243,503.39,"Y",93,1072979
3554,486.19,"Y",293,1074677
324,411.49,"Y",274,1021121
729,164.94,"Y",270,1080466
7991,963.01,"N",794,1012904
12070,646.52,"Y",632,1030731
1424,407.95,"Y",319,1079402
7510,1038.68,"N",330,1052520
13004,1890.7,"Y",946,1011167
10477,1126.24,"N",160,1070517
3354,1081.3,"Y",903,1012860
2604,746.26,"Y",339,1088434
23,400.85,"Y",371,1082344
8809,1218.66,"Y",279,1093798
1636,339.76,"N",281,1093702
18430,2052.65,"",689,1023944
3918,594.49,"Y",216,1083342
9823,1339.95,"Y",750,1019203
3541,433.19,"Y",197,1091917
1921,340.23,"Y",256,1084946
12037,1271.93,"Y",139,1039294
11831,740.27,"N",10,1037327
17714,2240.12,"Y",526,1018289
3255,504.57,"N",331,1068387
1323,212.05,"Y",303,1092070
3841,778.31,"Y",343,1055931
2142,418.36,"Y",310,1071555
17574,2496.36,"N",69,1068835
7436,1029.74,"N",476,1041047
1701,441.21,"N",343,1088025
27106,2777.09,"N",445,1045731
1375,514.13,"Y",188,1086071
1464,323.02,"N",391,1076820
7718,1156.11,"N",221,1017319
6949,481.69,"N",198,1084223
10,212.64,"Y",456,1055309
7352,1124.91,"N",626,1043055
8310,1310.41,"Y",246,1021794
6795,1846.19,"N",748,1019378
15693,1059.74,"N",609,1044843
994,118.51,"Y",251,1071161
1637,601.03,"Y",540,1035159
7414,1124.81,"N",173,1033198
4956,1086,"Y",803,1018463
46274,4819.91,"Y",247,1015474
5791,620.75,"N",277,1088462
13401,1099.48,"N",679,1020152
7147,1224.9,"N",-4,1090059
5274,835.86,"Y",638,1029288
4701,416.34,"N",351,1065505
427,246.37,"Y",215,1093973
1736,354.12,"Y",291,1065084
4003,536.7,"N",45,1062420
57170.05,6781.49,"Y",180,1001696
10846,1403.82,"N",186,1035807
8032,996.14,"N",253,1045258
4631,627.51,"N",237,1095795
9660,1145.23,"N",212,1042409
1100,67.8,"Y",233,1074316
13349,1516,"N",1229,1002031
3608,1353.64,"Y",15,1034355
10022,905.17,"Y",93,1015594
8378,871.88,"Y",309,1091503
2777,469.12,"Y",218,1093844
2751,817.63,"N",474,1023294
6719,676.51,"Y",374,1081405
7373,937.96,"N",443,1026553
16655,1861.05,"N",179,1040204
2462,544.4,"Y",624,1037335
1955,715.25,"N",310,1067238
2190,391.26,"N",207,1094427
2673,314.09,"Y",230,1074880
2851,316.47,"Y",296,1073857
8689,748.61,"N",287,1087588
4851,993.76,"Y",1021,1004447
9114,498.64,"Y",374,1081767
3248,787.26,"Y",331,1048921
2234,891.7,"",377,1080310
12199,1299.31,"N",4,1096154
4379,781.34,"Y",47,1042914
22582,2350.61,"Y",483,1035152
18036,1582.4,"Y",370,1054601
6073,1096.2,"Y",494,1030490
8037,725,"Y",143,1012877
2040,499.33,"N",261,1047095
2102,1072.29,"Y",913,1015251
5863,945.87,"N",140,1081192
255,375.98,"Y",326,1077779
8807,1153.9,"N",288,1093337
5412,738.6,"Y",423,1060968
8307,1732.41,"N",639,1010603
6553,991.77,"Y",81,1020189
2411,152.39,"Y",205,1091171
5458,579.42,"Y",-4,1082715
704,567.63,"Y",919,1010511
9516,1659.8,"Y",360,1038199
4217,776.46,"N",398,1048526
1710,493.26,"Y",373,1068926
1316,181.97,"N",410,1047854
5684,613.97,"Y",328,1077152
2328,418.41,"Y",336,1075381
6141,1424.16,"Y",418,1047086
7695,1076.3,"Y",308,1013846
4598,1013.01,"Y",14,1013574
3678,826.24,"Y",426,1046053
6579,1045.81,"N",474,1062695
7049,1508.03,"Y",681,1020015
8318,1233.04,"Y",863,1018513
14825,1075.93,"N",268,1030786
13416,1082.59,"Y",745,1029063
15023,1168.29,"Y",507,1049057
842,456.73,"Y",367,1069759
3318,458.66,"Y",61,1068061
12015,1067.69,"N",430,1069500
2722,210.79,"Y",327,1068956
18247,2145.35,"N",586,1036484
33,358.41,"Y",575,1041970
15128,1094.24,"Y",309,1091428
4066,632.5,"N",325,1077937
3558,1082.63,"N",616,1043997
5138,973.99,"Y",543,1034930
5589,1740.23,"Y",922,1008024
10012,1185.8,"N",33,1020153
15541,1519.58,"N",765,1013197
2821,832.5,"N",654,1040142
434,403.75,"N",404,1056074
5153,685.24,"Y",381,1067773
35764.02,3519.07,"Y",11,1000334
8832,754.75,"N",81,1060007
2833,561.97,"N",5,1056980
2702,996.63,"Y",882,1013661
563,222.03,"Y",305,1091894
6230,416.22,"N",245,1087132
847,401.18,"Y",224,1089158
140,462.52,"Y",401,1074529
1646,147.8,"Y",284,1076761
6288,877.89,"N",202,1047629
5008,1535.51,"N",885,1099615
4090,1162.62,"Y",125,1019429
1551,977.96,"Y",958,1010730
10958,550.64,"N",429,1069685
23055,2109.81,"Y",140,1007480
6336,502.32,"Y",388,1077531
2269,420.5,"N",18,1052722
2869,553.15,"Y",464,1048673
30108,3868.4,"",185,1011727
2514,734.84,"Y",580,1028386
4985,595.37,"Y",547,1034574
21361,1795.61,"Y",791,1018960
17304,1317.23,"Y",4,1036875
6950,765.99,"Y",387,1058971
8521,1142.51,"N",436,1045166
7665,960.13,"Y",384,1025353
18365,2110.33,"Y",579,1003569
11771,1499.78,"Y",556,1039228
2654,886.63,"Y",666,1039021
4171,599.31,"N",319,1079350
4106,760.81,"N",345,1073427
1322,463.41,"Y",1201,1098223
26853,2746.5,"N",200,1014442
11708,1455.75,"Y",746,1007787
9662,1494.4,"Y",339,1043072
4320,450.79,"N",293,1074797
870,257.53,"N",322,1090109
14511,1934.73,"N",417,1007907
4804,649.96,"Y",305,1037622
9215,1144.91,"Y",81,1030241
1640,410.21,"Y",334,1057265
4308,427.34,"",156,1071900
2479,396.14,"N",187,1095357
6501,592.04,"N",3,1086860
5977,1022.5,"Y",91,1077990
9209,423.5,"Y",324,1069407
2250,865.32,"N",258,1048462
4446,812.06,"Y",507,1056719
4829,986.27,"Y",800,1023644
7557,1043.9,"N",375,1081152
1736,1311.74,"Y",518,1047837
13713,1780.93,"Y",708,1026264
4989,1195.26,"Y",88,1053573
6804,661.85,"N",306,1084211
5470,432.97,"Y",234,1093259
1919,1095.75,"N",930,1007629
1618,1457.73,"Y",1313,1001890
657,348.34,"N",2,1069915
3435,318.92,"Y",196,1096997
2559,411.26,"N",212,1090389
3766,973.26,"Y",246,1019470
1091,854.65,"N",744,1023336
6858,553.5,"Y",400,1074635
6323,1185.07,"N",591,1041863
32074,2587.97,"N",259,1010710
2711,987.35,"N",793,1019018
13386,2585.44,"N",488,1032867
1228,392.67,"N",329,1068643
15282,2275.13,"Y",951,1013356
2154,482.38,"Y",330,1076815
2707,161.55,"Y",325,1089823
6570,739.92,"Y",363,1080757
20438,1146.39,"Y",545,1051847
9049,838,"N",376,1061229
12017,1514.1,"Y",34,1019094
9405,586.14,"N",293,1092920
1367,927.2,"Y",875,1017581
6479,693.55,"Y",254,1070567
4799,601.14,"Y",350,1072533
6708,537.51,"Y",176,1028363
4353,1121.52,"Y",74,1033361
752,874.48,"Y",250,1045650
17149,1496.1,"Y",156,1037985
5041,1040.11,"Y",580,1041454
3691,1094.33,"N",771,1026107
2976,219.01,"Y",296,1064122
19757,1994.77,"Y",69,1048098
16761,2012.4,"Y",313,1069129
14174,1793.95,"N",316,1043962
1226,591.41,"Y",316,1080212
5342,408.73,"N",219,1089641
15583,2247.77,"N",153,1018664
742,341,"N",190,1092520
6926,796.86,"N",383,1059791
12543,1408.66,"N",781,1016646
3181,621.34,"Y",568,1031323
3103,169.79,"Y",347,1073181
32060,2028.06,"Y",94,1037296
739,574.88,"Y",536,1052845
17776,2671.87,"N",663,1026182
18779,1740.03,"Y",401,1028743
1572,1046.86,"Y",543,1014959
5628,671.45,"Y",288,1049062
2878,518.06,"N",317,1080162
4125,1161.92,"Y",12,1021841
3404,718.19,"Y",169,1053343
8845,1062.07,"N",93,1063977
2803,321.52,"Y",206,1080926
6086,883.12,"N",118,1093864
10616,1273.47,"Y",288,1011351
4459,695.72,"Y",327,1058620
7442,1549.75,"N",725,1016256
1291,1041.95,"Y",769,1013861
11701,1465.36,"N",399,1049032
9934,1397.17,"N",496,1039109
1243,282.46,"N",198,1094809
447,254.23,"N",182,1097583
3373,673.32,"Y",98,1061315
2326,718.93,"Y",662,1026312
4491,630.5,"N",497,1058448
7398,852.74,"Y",698,1027169
10411,1436.96,"Y",463,1025068
221,401.22,"N",500,1057747
4008,578.43,"Y",674,1031947
11663,638.41,"Y",125,1077782
4455,529.53,"Y",170,1065328
5507,900.53,"N",279,1044898
802,548.43,"Y",400,1049724
863,845.31,"Y",502,1049679
1965,992.1,"Y",394,1013513
5754,631.22,"Y",394,1041201
10533,1532.57,"Y",344,1052084
16007,1158.47,"Y",346,1073360
8975,1269.96,"Y",217,1024323
8229,1024.03,"N",365,1035504
3836,819.25,"N",756,1027579
11777,1022.49,"",484,1060964
15935,1484.35,"Y",605,1021376
16497,1454.07,"Y",122,1038947
1228,385.75,"Y",231,1055197
2732,492.98,"Y",253,1073209
561,324.12,"N",193,1090666
21586,1458.76,"Y",685,1028748
10306,642.05,"Y",311,1091303
802,510.02,"Y",510,1037946
11859,1646.27,"N",176,1034237
4940,891.49,"Y",517,1047947
2747,632.19,"Y",309,1082940
3426,479.83,"Y",259,1084562
246,289.01,"Y",229,1088621
9207,1888.98,"Y",123,1003014
6168,601.76,"N",344,1066520
8515,1238.54,"Y",701,1035810
2108,531.83,"Y",471,1063134
6275,1491.25,"Y",496,1002493
29008,2751.12,"Y",96,1010189
3282,651.53,"Y",445,1067341
2292,488.82,"N",249,1060843
12124,2013.49,"Y",619,1043763
4979,1572.04,"Y",1102,1007374
2036,788.72,"N",439,1013164
7046,809.02,"Y",12,1072200
5140,454.01,"N",353,1086851
3579,641.07,"N",280,1077829
1143,584.29,"Y",672,1037881
14042,767.04,"Y",236,1092600
23809,2570.51,"",149,1099646
792,367.45,"Y",334,1057307
30584,6095.52,"Y",313,1091009
10979,1560.06,"Y",232,1098280
1514,228.32,"Y",355,1054305
9370,749.67,"N",238,1073224
1691,807.62,"N",649,1022340
19891,1563.67,"Y",648,1040804
6978,574.01,"Y",309,1083039
5238,1315.77,"Y",1013,1008743
48,847.73,"Y",831,1021356
5744,1163,"Y",819,1022254
2811,1237.66,"Y",879,1011918
734,169.22,"Y",302,1085070
4141,385.27,"Y",251,1085901
9104,632.36,"Y",321,1059415
1902,1198.04,"N",818,1022311
29062,1102.01,"N",78,1080749
8607,1125.13,"N",66,1039305
8564,886.87,"Y",12,1021913
6079,931.82,"N",197,1092027
5883,1574.71,"Y",398,1011884
4282,678.4,"Y",673,1032183
238,316.64,"N",290,1075284
5845,272.89,"Y",460,1065220
7949,632.54,"N",126,1068141
7011,1125.23,"N",408,1073058
7975,1208.9,"N",118,1026475
1270,394.1,"Y",345,1073494
3917,540.32,"N",418,1047122
3658,916.04,"N",209,1015941
2325,629.17,"Y",1114,1098329
748,275.72,"Y",246,1071982
252,433.83,"Y",283,1076934
4118,585.2,"N",697,1027377
7429,549.4,"N",350,1087481
4887,1047.55,"N",473,1047759
5740,544.38,"Y",77,1071218
2130,608.55,"Y",379,1079739
1295,218.62,"Y",230,1074971
7589,979.98,"N",89,1031008
10318,1279.35,"Y",158,1029622
9293,1367.81,"",19,1019370
8387,405.51,"Y",290,1075324
8618,909.23,"Y",347,1073200
996,406.16,"N",377,1068363
623,338.75,"Y",310,1071468
6269,1099.99,"N",356,1099839
925,1422.52,"Y",998,1004868
13099,1665.05,"N",11,1035356
3798,562.83,"Y",83,1032650
3276,989.67,"Y",753,1018904
1709,629.88,"Y",592,1027056
2561,476.25,"Y",355,1071772
3616,1070.13,"N",614,1034573
5018,850.3,"N",643,1035496
8307,788.57,"N",371,1052476
1951,285.26,"Y",363,1053344
1462,343.67,"N",254,1070325
115,808.23,"Y",708,1022538
9722,1559.16,"Y",946,1099963
860,450.61,"Y",628,1023829
1657,94.61,"Y",191,1097154
7396,960.37,"N",452,1034460
5446,459.39,"Y",46,1063199
9623,1757.26,"Y",210,1011002
41708,2362.93,"Y",2,1001518
9656,1483.03,"Y",681,1020025
7668,753.6,"N",434,1058733
1761,571.36,"N",441,1057498
9805,723.68,"Y",385,1078235
1885,446.95,"Y",322,1059604
8402,706.74,"Y",405,1063991
8822,866.77,"N",403,1073921
9706,1112.18,"Y",50,1027873
5392,1003.66,"Y",205,1044335
3376,1039.3,"Y",719,1016589
1070,513.75,"Y",136,1078503
6188,805.9,"Y",332,1089043
7872,1658.05,"N",555,1008426
13079,1530.41,"N",218,1093850
24131,1074.29,"N",403,1010384
6304,466.03,"N",191,1097177
20991,2506.16,"Y",758,1012963
1672,552.59,"N",528,1042114
16997,1219.4,"N",103,1025552
12144,1869.85,"N",1060,1006220
4845,1139.53,"Y",312,1019873
1420,141.07,"N",309,1082900
2555,510.73,"Y",203,1082295
4977,603.1,"N",363,1039787
1644,764.69,"Y",687,1037099
355,945.09,"Y",613,1044348
3969,602.72,"Y",272,1088968
5977,1244.45,"Y",411,1024042
4060,1101.5,"Y",214,1096365
15699,807.15,"N",184,1087721
831,1127.07,"Y",888,1016610
5003,875.27,"Y",492,1050868
526,86.78,"Y",292,1086781
4684,840.45,"Y",16,1052604
1881,351.8,"N",317,1070362
9344,721.19,"N",19,1055730
6404,907.14,"N",335,1075483
9784,502.32,"N",320,1079035
907,419.22,"Y",349,1087580
9497,1015.34,"N",446,1044091
4096,551.93,"N",378,1060830
6949,988,"Y",71,1024935
3428,432.12,"Y",199,1096913
14127,1971.54,"Y",220,1025555
3627,1091.13,"Y",873,1017757
5130,481.51,"Y",296,1092607
8756,543.68,"Y",534,1035632
4842,874.36,"Y",344,1049196
13346,1624.54,"Y",200,1009460
7319,1873.84,"Y",236,1037528
4172,794.34,"Y",683,1037576
1469,636.6,"Y",520,1036871
91,332.59,"Y",322,1069650
1624,295.23,"N",205,1094488
17656,2241.3,"Y",172,1011676
14217,1575.93,"N",236,1032891
16792,1670.61,"N",149,1042068
6261,1694.26,"N",764,1017875
16028,1905.18,"N",298,1011111
13570,1248.18,"N",21,1080525
8756,1291.86,"N",694,1027688
2823,883.42,"Y",274,1021747
6506,1005.55,"N",585,1027755
11102,1310.59,"N",228,1013216
24142,1111.2,"Y",244,1036167
4857,1135.3,"N",693,1018650
462,318.17,"Y",360,1063762
2926,1029.58,"Y",264,1007369
726,132.91,"N",186,1086372
5728,724.66,"N",304,1024240
11997,1795.9,"Y",1170,1004811
819,487.72,"N",371,1061917
41,121.11,"Y",274,1079150
18317,1777.46,"N",282,1069191
9986,920.26,"Y",148,1032533
14742,1430.45,"Y",542,1045339
3428,939.13,"Y",1088,1099016
1657,802.6,"N",114,1035842
855,539.66,"Y",642,1028403
12124,2112.43,"Y",159,1036858
8114,647.84,"Y",506,1038271
7481,1050.34,"Y",642,1028459
45160,2611.55,"Y",46,1019863
46719,2607.74,"Y",94,1030198
13292,2195.71,"Y",106,1014455
3168,712.69,"N",575,1029338
18590.04,3102.66,"Y",229,1001185
2158,575.24,"Y",577,1028940
1069,600.52,"Y",633,1030361
33,335.82,"Y",586,1027667
2916,437.06,"N",383,1078657
4673,506.25,"Y",58,1083912
9985,1837.08,"Y",702,1007371
9029,1649.12,"Y",225,1012890
689,606.48,"Y",1078,1003331
5953,503.39,"Y",50,1062462
14332,927.48,"Y",519,1054961
2942,955.99,"Y",490,1046057
13384,1807.3,"Y",423,1098327
6786,1209.86,"Y",377,1045056
4059,1459.92,"Y",921,1008063
3215,382.71,"N",253,1095107
4809,1090.61,"Y",67,1004761
6672,877.12,"Y",400,1065018
16283,1545.2,"Y",20,1023606
1510,102.87,"N",226,1075942
14657,1988.66,"N",600,1045688
1210,241.37,"Y",200,1083377
12868,1425.42,"Y",656,1028591
1492,439.88,"Y",334,1053010
6613,1130.05,"Y",344,1047489
1116,699.22,"Y",226,1098909
18575,1584.55,"Y",287,1025637
546,402.89,"Y",321,1078765
4001,817.9,"Y",314,1025371
1974,275.55,"N",191,1097238
10258,987.78,"Y",328,1058432
5777,594.71,"Y",568,1031213
2828,433.84,"N",218,1089772
2208,354.19,"N",253,1090952
1211,428.72,"Y",395,1057373
1301,360.75,"",324,1059246
1787,601.45,"Y",568,1042687
5778,754.23,"Y",222,1080460
4216,885.73,"N",764,1026674
17550,1449.6,"Y",445,1033113
2611,749.26,"Y",695,1027604
5113,1630.24,"Y",1073,1098300
3758,667.44,"N",568,1031363
4257,1233.13,"N",96,1027874
4824,727.62,"Y",440,1067977
692,118.54,"Y",220,1077265
9208,1319.31,"Y",575,1029342
28100,2162.53,"Y",151,1065009
808,281,"Y",713,1022204
2014,845.24,"Y",750,1019233
2547,348.35,"Y",302,1072874
10076,1087.01,"Y",384,1078281
60835,4337.03,"Y",80,1000753
5866,546.58,"Y",220,1089504
12033,2375.16,"Y",88,1002055
1838,785.28,"N",704,1035503
12881,1650.68,"N",492,1050862
11632,1464.79,"N",423,1013667
8115,1223.69,"Y",608,1044882
1832,386.99,"Y",267,1081531
3390,1134.72,"N",987,1011900
8285,651.52,"N",105,1084101
11932,554.76,"N",380,1079567
3246,484.85,"Y",343,1055977
8981,1205.96,"Y",326,1043672
5861,487.74,"Y",379,1060783
6982,1043.04,"N",276,1022033
15613,1661.92,"Y",362,1070633
8555,1187.71,"Y",138,1015528
944,623.97,"Y",1134,1003587
20085,2744.5,"Y",267,1006361
8054,1309.73,"Y",710,1017285
4288,454.34,"Y",277,1035783
4871,992.31,"Y",528,1040259
5910,1767,"Y",511,1015123
2556,613.84,"Y",262,1089934
10529,1711.22,"N",18,1070212
2867,466.14,"N",205,1094498
2392,208.31,"Y",218,1093842
30827,3568.58,"N",85,1024597
1549,279.49,"N",234,1088197
11303,504.38,"Y",278,1092989
3786,1256.8,"N",1100,1007529
867,203.33,"Y",423,1061038
461,160.13,"Y",310,1082577
8463,1755.01,"Y",444,1056901
6327,999.23,"Y",179,1070678
8860,725.6,"N",146,1062813
2227,392.5,"Y",10,1095325
3169,1019.71,"N",295,1018293
280,596.62,"N",182,1086354
4812,593.27,"Y",352,1050096
4137,1319.07,"N",553,1008179
292,328.62,"Y",237,1073405
70,715.77,"Y",611,1038473
14731,2085.06,"Y",223,1041640
7798,1242.53,"N",654,1003001
19190,1724.05,"N",454,1055559
75351.91667,6165.85,"Y",133,1000118
1048,2054.8,"",975,1010166
10844,1824.41,"Y",31,1007463
12002,1184.74,"N",28,1093517
888,203.5,"Y",531,1046618
1228,159.47,"Y",317,1060710
1828,111.21,"Y",17,1074289
2512,480.26,"Y",320,1077062
1427,937.61,"Y",852,1015226
918,465.1,"Y",72,1054826
787,990.88,"Y",1583,1000096
2074,647.5,"Y",398,1049249
642,1370.94,"N",354,1000014
992,727.61,"Y",731,1033132
10083,1077.57,"N",212,1040155
1676,807.29,"Y",752,1028006
8091,1770.62,"Y",65,1026498
28874,1764.93,"Y",7,1017887
13286,2056.08,"N",434,1005325
9764,1038.4,"N",236,1027246
8631,703.25,"Y",524,1053781
4222,1340.5,"Y",756,1018505
19085,2323.19,"Y",610,1034527
6251,447.28,"Y",82,1049406
4573,1038.07,"N",428,1060118
4287,1134.74,"Y",810,1012189
7356,1497.97,"Y",412,1009797
10430,1505.66,"Y",329,1014926
13252,1256.2,"Y",330,1057948
5674,188.82,"Y",453,1050057
4421,888.44,"Y",698,1027183
4628,301.54,"N",207,1080776
3092,400.57,"Y",308,1061016
1564,528.1,"Y",238,1087877
10811,2309,"Y",66,1002580
5671,906.28,"Y",628,1042848
8807,721.49,"Y",170,1042590
4820,1326.68,"N",661,1021456
2492,376.23,"Y",321,1059789
3178,448.1,"Y",354,1071872
7272,1281.22,"Y",431,1097929
1132,1025.33,"Y",907,1015518
6310,550.56,"N",377,1080361
13122,904.95,"Y",32,1041773
1924,648.72,"Y",192,1043591
9078,1362.09,"Y",661,1026313
9175,1884.23,"Y",548,1002581
3580,655.03,"Y",398,1065278
4216,531.21,"Y",48,1037379
35504,1304.23,"Y",-3,1033477
3588,541.27,"N",325,1059095
161,279.41,"Y",239,1095736
4906,615.96,"Y",477,1040980
1895,1078.3,"Y",748,1015029
8505,1480.65,"N",284,1046074
1285,471.46,"Y",716,1025480
4500,1182.38,"N",696,1027444
15537,1452.67,"Y",265,1040960
5423,655.93,"Y",383,1051003
10448,1664.13,"N",71,1036838
12,276.33,"N",268,1089332
278,385.68,"Y",358,1085797
17460,2603.07,"Y",625,1008119
1053,440.5,"Y",34,1070845
1758,174.6,"N",324,1059222
6408,1484.23,"N",531,1041727
7252,1383.62,"N",198,1057706
9346,896.12,"N",257,1084800
25526,2173.02,"N",33,1035083
7046,972.57,"Y",179,1021010
4328,707.31,"Y",477,1062218
1346,390.21,"Y",531,1041738
9881,1489.69,"Y",367,1099825
2745,464.42,"Y",311,1091358
6896,924.66,"N",146,1051356
1443,388.67,"Y",315,1080618
36307,2440.22,"Y",370,1042853
4067,637.45,"Y",352,1087159
11463,2153.76,"N",324,1024442
4844,484.84,"N",353,1065090
1355,478.87,"N",113,1046983
2864,360.49,"N",261,1094736
25275,3854.24,"Y",-3,1004135
3313,583.53,"N",190,1092495
2907,575.01,"Y",440,1057650
1495,331.49,"N",171,1094160
2421,456.22,"N",302,1085052
2777,146.29,"Y",301,1073048
9166,580.86,"Y",154,1075250
2716,1799.83,"N",329,1000222
3846,370.47,"Y",348,1065987
31209,3696.49,"N",30,1008721
29667,2261.57,"Y",618,1033699
10198,1038.49,"",347,1066182
1562,471.69,"Y",330,1050686
10590,1148.3,"Y",155,1022492
5028,522.3,"Y",344,1073574
249,269.9,"Y",201,1090217
7262,835.31,"N",281,1093685
6950,363.07,"Y",295,1064252
18677,1186.75,"Y",139,1051160
11086,1766.74,"Y",254,1015433
6013,353.39,"Y",128,1073493
26935,2756.7,"N",559,1099598
31528,3757.84,"Y",505,1005695
2339,875.97,"Y",995,1098922
16425,1353.12,"Y",79,1098560
8785,965.75,"Y",365,1070097
8412,866.09,"N",512,1048507
5239,696.71,"N",382,1078928
10153,956.19,"Y",435,1058484
24959,4566.93,"Y",274,1005946
20811,1769.37,"Y",648,1018254
7274,1004.14,"Y",180,1063572
1026,375.19,"Y",386,1067120
2122,381.9,"Y",256,1070235
8791,624.57,"N",93,1068398
7232,860.51,"N",320,1090340
9802,1716.75,"Y",16,1095424
2527,1178.34,"Y",506,1038200
22896,2273.29,"N",384,1059688
6410,617.9,"N",502,1057460
3086,947.73,"N",313,1091057
1394,440.15,"Y",15,1088578
3979,533.23,"Y",400,1073483
18848,1894.29,"Y",163,1050219
1636,909.38,"Y",797,1019038
11493,1514.7,"N",111,1055226
791,571.42,"Y",575,1029368
4882,528.15,"Y",328,1058420
3450,361.56,"Y",183,1093135
3462,975.99,"Y",751,1019047
6073,1273.44,"Y",619,1033628
763,245.56,"N",182,1095598
17227,1773.05,"Y",447,1009863
23806,2092.81,"Y",86,1022960
16772,1259.84,"Y",683,1029484
7886,1155.79,"Y",65,1005408
1191,634.79,"N",409,1047962
4224,707.85,"Y",123,1050887
4724,1077.84,"Y",17,1005108
5740,1111.8,"Y",277,1038783
5051,1020.77,"Y",412,1055042
19818.04,2870.33,"Y",985,1000051
2818,1036,"Y",306,1084015
10948,1051.37,"Y",508,1042671
7366,1028.4,"N",61,1050326
12086,1055.37,"N",365,1084648
667,662.6,"Y",596,1039790
3802,1299.63,"Y",367,1016238
5614,1004.57,"Y",958,1006009
11874,459.65,"Y",373,1068978
9218,517.97,"Y",374,1052140
4020,1656.29,"Y",862,1010350
10095,792.13,"N",188,1095294
21637,1814.83,"N",33,1061755
20498,1237.41,"Y",200,1048022
8267,1541.08,"Y",550,1004745
4309,565.62,"N",336,1056871
2941,775.73,"",405,1073630
1040,332.59,"Y",317,1060609
2334,676.68,"Y",652,1034850
3452,802.33,"Y",643,1035511
9590,1609.33,"Y",38,1035208
13527,1450.3,"Y",468,1050652
4721,1125.43,"Y",357,1006915
11045,2265.63,"Y",404,1002203
5396,623.57,"N",457,1065761
9112,737.45,"Y",308,1029570
5976,518.07,"Y",239,1066785
7583,859.87,"Y",215,1060378
2360,425.37,"Y",309,1091451
2394,365.16,"",291,1065208
9700,1041.9,"Y",318,1070320
1290,295.56,"Y",201,1082828
1440,376.1,"N",375,1052005
3554,416.24,"Y",65,1070000
3918,518.97,"Y",156,1098227
9984,884.28,"N",10,1089396
40146,4392.49,"Y",264,1015425
12255,1139.19,"Y",322,1059683
5525,1125.65,"N",25,1012002
29425,2392.28,"Y",159,1028595
851,215.94,"Y",510,1056200
11713,1615.49,"Y",439,1018698
2331,629.02,"Y",75,1054536
22939,2204.19,"Y",256,1013896
